account,normal_fprofit,normal_fpprofit,normal_fsize,abnormal_fprofit,abnormal_fpprofit,abnormal_fsize,bad_fprofit,bad_fpprofit,bad_fsize,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,normal_bprofit,normal_bpprofit,normal_bsize,abnormal_bprofit,abnormal_bpprofit,abnormal_bsize,bad_bprofit,bad_bpprofit,bad_bsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a03885,0.0,0.0,0,358000000000.0,358000000000.0,4,0.0,0.0,0,918520000000.0,918520000000.0,10,611835000000.0,611835000000.0,13,2905608199693.61,2905608199693.61,7,454629600000.0,454629600000.0,7,0.0,0.0,0,4332655799693.61,4332655799693.61,25,2171350000000.0,2171350000000.0,25
a10383,1469340000000.0,1469340000000.0,3,0.0,0.0,0,0.0,0.0,0,1469340000000.0,1469340000000.0,5,33369602465414.742,33369602465414.742,6,9987875440000.0,9987875440000.0,2,0.0,0.0,0,0.0,0.0,0,19965051372000.0,19965051372000.0,4,7732641521832.947,7732641521832.947,5
a14745,191600000000.0,191600000000.0,2,0.0,0.0,0,0.0,0.0,0,191600000000.0,191600000000.0,2,11038089336984.203,11038089336984.203,6,542219983492.1017,542219983492.1017,1,0.0,0.0,0,0.0,0.0,0,542219983492.1017,542219983492.1017,1,191600000000.0,191600000000.0,1
a22207,0.0,0.0,0,19582310000.0,19582310000.0,2,0.0,0.0,0,19582310000.0,19582310000.0,2,19983960000.0,19983960000.0,6,0.0,0.0,0,105556840000.0,105556840000.0,8,0.0,0.0,0,105556840000.0,105556840000.0,8,98744620000.0,98744620000.0,6
a07390,90018821632.09152,90018821632.09152,1,0.0,0.0,0,0.0,0.0,0,90018821632.09152,90018821632.09152,1,1607726200000.0,1607726200000.0,5,13611454500000.0,13611454500000.0,15,2162358612775.76,2162358612775.76,4,0.0,0.0,0,16863719382827.102,16863719382827.102,20,7229513110562.825,7229513110562.825,21
a07466,1698740000000.0,1698740000000.0,1,0.0,0.0,0,0.0,0.0,0,2997480000000.0,2997480000000.0,2,32397480000000.0,32397480000000.0,4,1698740000000.0,1698740000000.0,1,0.0,0.0,0,0.0,0.0,0,1698740000000.0,1698740000000.0,1,34493280000000.0,34493280000000.0,4
a25640,0.0,0.0,0,657352400000.0,657352400000.0,2,0.0,0.0,0,657352400000.0,657352400000.0,2,664832400000.0,664832400000.0,2,0.0,0.0,0,664832400000.0,664832400000.0,2,0.0,0.0,0,664832400000.0,664832400000.0,2,675462400000.0,675462400000.0,3
a21944,0.0,0.0,0,4007208460000.0,4007208460000.0,3,0.0,0.0,0,13998388460000.0,13998388460000.0,4,37198800000000.0,37198800000000.0,7,0.0,0.0,0,20349289418460.0,20349289418460.0,12,0.0,0.0,0,20349289418460.0,20349289418460.0,12,60955010000000.0,60955010000000.0,12
a01716,1215800000000.0,1215800000000.0,7,0.0,0.0,0,0.0,0.0,0,1215800000000.0,1215800000000.0,7,5340028390830000.0,5340028390830000.0,7,131338380187624.0,131338380187624.0,13,47233630564000.0,47233630564000.0,5,0.0,0.0,0,906256291191196.0,906256291191196.0,25,5339422382000000.0,5339422382000000.0,25
a05842,0.0,0.0,0,67920200000000.0,67920200000000.0,4,0.0,0.0,0,67920200000000.0,67920200000000.0,4,82614546400000.0,82614546400000.0,8,0.0,0.0,0,260744420960000.0,260744420960000.0,12,0.0,0.0,0,260744420960000.0,260744420960000.0,12,203760600000000.0,203760600000000.0,12
a18697,1753519935316.92,1753519935316.92,10,0.0,0.0,0,0.0,0.0,0,1753519935316.92,1753519935316.92,10,1292195200000.0,1292195200000.0,12,3085410861124.08,3085410861124.08,8,99337110800000.0,99337110800000.0,2,0.0,0.0,0,102422521661124.08,102422521661124.08,10,1355900000000.0,1355900000000.0,10
a25109,722188512182.1874,722188512182.1874,4,0.0,0.0,0,0.0,0.0,0,722188512182.1874,722188512182.1874,4,552482961000.0,552482961000.0,7,276241480500.0,276241480500.0,2,0.0,0.0,0,0.0,0.0,0,276241480500.0,276241480500.0,2,34300715412182.188,34300715412182.188,5
a30477,0.0,0.0,0,688154041921.4841,688154041921.4841,2,0.0,0.0,0,688154041921.4841,688154041921.4841,2,4363984121921.484,4363984121921.484,5,0.0,0.0,0,4570168571921.484,4570168571921.484,7,0.0,0.0,0,4570168571921.484,4570168571921.484,7,3500272125764.452,3500272125764.452,7
a14706,0.0,0.0,0,6673502800000.0,6673502800000.0,8,0.0,0.0,0,6673502800000.0,6673502800000.0,8,18384300994290.72,18384300994290.72,11,105362106007989.34,105362106007989.34,3,19775000051969.76,19775000051969.76,17,0.0,0.0,0,125137106059959.12,125137106059959.12,20,15934597000000.0,15934597000000.0,21
a30177,60376210221.39486,60376210221.39486,1,0.0,0.0,0,0.0,0.0,0,60376210221.39486,60376210221.39486,1,16659025300000.0,16659025300000.0,5,4288528363437269.0,4288528363437269.0,11,0.0,0.0,0,0.0,0.0,0,4288528363437269.0,4288528363437269.0,11,83923105210221.39,83923105210221.39,13
a24789,0.0,0.0,0,0.0,0.0,0,94455999688.78,94455999688.78,1,94455999688.78,94455999688.78,1,3022780269714.232,3022780269714.232,5,353956090000000.0,353956090000000.0,2,0.0,0.0,0,94400559714.232,94400559714.232,1,354050490559714.25,354050490559714.25,3,25064117989010.75,25064117989010.75,4
a11160,252880000000.0,252880000000.0,4,202740000000.0,202740000000.0,2,0.0,0.0,0,695420000000.0,695420000000.0,10,378057450000.0,378057450000.0,13,354506650000.0,354506650000.0,10,464696150000.0,464696150000.0,5,0.0,0.0,0,1166955600000.0,1166955600000.0,25,1095280000000.0,1095280000000.0,25
a10300,0.0,0.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,104400000000.0,104400000000.0,8,8935430134971.389,8935430134971.389,16,14948717900000.0,14948717900000.0,1,0.0,0.0,0,28861330718971.387,28861330718971.387,19,2159989499694.812,2159989499694.812,12
a25978,527288890000000.0,527288890000000.0,10,32444685500000.0,32444685500000.0,10,0.0,0.0,0,560308930500000.0,560308930500000.0,25,31065288500002.1,31065288500002.1,25,35428071558816.0,35428071558816.0,4,0.0,0.0,0,0.0,0.0,0,35428071558816.0,35428071558816.0,4,7224317800723.04,7224317800723.04,8
a25163,0.0,0.0,0,3690387207958.6343,3690387207958.6343,2,0.0,0.0,0,3690387207958.6343,3690387207958.6343,2,3049442750000.0,3049442750000.0,6,0.0,0.0,0,7570290000000.0,7570290000000.0,4,0.0,0.0,0,8232668615000.559,8232668615000.559,7,11288893915917.27,11288893915917.27,9
a15382,2162848469867618.0,2162848469867618.0,9,74914975347009.47,74914975347009.47,6,0.0,0.0,0,2237763445214627.5,2237763445214627.5,15,7124798500000.0,7124798500000.0,15,6303802370791.404,6303802370791.404,5,0.0,0.0,0,0.0,0.0,0,6303802370791.404,6303802370791.404,5,2176118500000.0,2176118500000.0,6
a06809,0.0,0.0,0,985510000000.0,985510000000.0,1,0.0,0.0,0,985510000000.0,985510000000.0,1,7751680000000.0,7751680000000.0,1,0.0,0.0,0,0.0,0.0,0,990340000000.0,990340000000.0,1,990340000000.0,990340000000.0,1,999664000000.0,999664000000.0,1
a20825,133805481000000.0,133805481000000.0,9,47179205400000.0,47179205400000.0,3,0.0,0.0,0,223808162340000.0,223808162340000.0,15,139339850000000.0,139339850000000.0,15,1241710961100000.5,1241710961100000.5,13,0.0,0.0,0,0.0,0.0,0,1411705633614142.8,1411705633614142.8,15,139642850000000.0,139642850000000.0,15
a24855,259297000000.0,259297000000.0,1,0.0,0.0,0,0.0,0.0,0,259297000000.0,259297000000.0,1,2371737000000.0,2371737000000.0,5,2686391900000.0,2686391900000.0,13,0.0,0.0,0,0.0,0.0,0,2686391900000.0,2686391900000.0,13,14019135320000.0,14019135320000.0,14
a03545,3907499999693.61,3907499999693.61,2,0.0,0.0,0,0.0,0.0,0,3907499999693.61,3907499999693.61,2,306608796394051.6,306608796394051.6,6,3542360000000.0,3542360000000.0,1,0.0,0.0,0,0.0,0.0,0,3542360000000.0,3542360000000.0,1,1876373770000000.0,1876373770000000.0,5
a07880,307602428660.57,307602428660.57,5,0.0,0.0,0,0.0,0.0,0,307602428660.57,307602428660.57,5,0.0,0.0,9,7114849048683.918,7114849048683.918,12,514950000000.0,514950000000.0,3,0.0,0.0,0,7629799048683.918,7629799048683.918,15,2164444143102.3,2164444143102.3,17
a14042,0.0,0.0,0,215968000000.0,215968000000.0,2,0.0,0.0,0,215968000000.0,215968000000.0,2,231936000000.0,231936000000.0,6,34778860972846.78,34778860972846.78,6,50694140765266.48,50694140765266.48,8,0.0,0.0,0,510867613738113.25,510867613738113.25,17,71378658000000.0,71378658000000.0,17
a15869,96000000000.0,96000000000.0,1,0.0,0.0,0,0.0,0.0,0,96000000000.0,96000000000.0,2,1621990309296.875,1621990309296.875,6,61940379906.25,61940379906.25,1,0.0,0.0,0,0.0,0.0,0,61940379906.25,61940379906.25,1,2571790263656.25,2571790263656.25,4
a30656,182461496900282.25,182461496900282.25,3,35200540800000.0,35200540800000.0,1,0.0,0.0,0,367656997700282.25,367656997700282.25,5,214306653949185.38,214306653949185.38,9,14190742450000.0,14190742450000.0,4,21900381000000.0,21900381000000.0,2,0.0,0.0,0,66355277060000.0,66355277060000.0,10,346930618797789.2,346930618797789.2,13
a24751,0.0,0.0,0,765560000000.0,765560000000.0,4,0.0,0.0,0,765560000000.0,765560000000.0,4,179393953911735.75,179393953911735.75,5,23796767794461.52,23796767794461.52,5,0.0,0.0,0,0.0,0.0,0,23796767794461.52,23796767794461.52,7,65030992000000.0,65030992000000.0,9
a01674,0.0,0.0,0,5752660000000.0,5752660000000.0,1,0.0,0.0,0,5752660000000.0,5752660000000.0,1,1887446690000000.0,1887446690000000.0,5,2.0366139821619996e+16,2.0366139821619996e+16,21,417133821100000.0,417133821100000.0,4,0.0,0.0,0,2.0783273642719996e+16,2.0783273642719996e+16,25,9436685950000000.0,9436685950000000.0,25
a18846,405567310000000.06,405567310000000.06,3,0.0,0.0,0,0.0,0.0,0,405567310000000.06,405567310000000.06,3,5048087715169.565,5048087715169.565,7,11855575667649.447,11855575667649.447,10,0.0,0.0,0,0.0,0.0,0,11855575667649.447,11855575667649.447,10,2032957120000000.0,2032957120000000.0,13
a28198,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,476535300000000.0,476535300000000.0,25,18452679956373.08,18452679956373.08,10,26892611700000.0,26892611700000.0,5,3966400000000.0,3966400000000.0,2,66329846656373.08,66329846656373.08,25,476380500000000.0,476380500000000.0,25
a17647,9830652700000.0,9830652700000.0,2,2427640000000.0,2427640000000.0,2,0.0,0.0,0,12989152700000.0,12989152700000.0,5,1092285550000.0,1092285550000.0,6,25374640000.0,25374640000.0,1,494672440000.0,494672440000.0,4,0.0,0.0,0,520047080000.0,520047080000.0,5,1415700000000.0,1415700000000.0,5
a17974,0.0,0.0,0,90500154601.70168,90500154601.70168,2,0.0,0.0,0,90500154601.70168,90500154601.70168,2,1148240000000.0,1148240000000.0,6,25374640000.0,25374640000.0,1,1642912440000.0,1642912440000.0,6,0.0,0.0,0,1668287080000.0,1668287080000.0,7,3163377596923.697,3163377596923.697,9
a14642,0.0,0.0,0,64936560000000.0,64936560000000.0,4,0.0,0.0,0,64936560000000.0,64936560000000.0,4,172994338340000.0,172994338340000.0,7,0.0,0.0,0,109995380000000.0,109995380000000.0,3,0.0,0.0,0,109995380000000.0,109995380000000.0,3,99938240000000.0,99938240000000.0,5
a06199,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,139559700000.0,139559700000.0,3,285976856335.7977,285976856335.7977,2,2502108989292.693,2502108989292.693,4,0.0,0.0,0,4765044781105.169,4765044781105.169,10,1352013600000.0,1352013600000.0,11
a29044,509331600000000.0,509331600000000.0,10,553504225000000.0,553504225000000.0,10,0.0,0.0,0,1063386745000000.0,1063386745000000.0,25,1.031923225e+16,1.031923225e+16,25,456441269533813.25,456441269533813.25,3,28396136392799.84,28396136392799.84,1,0.0,0.0,0,584824805926613.0,584824805926613.0,5,4799034732000000.0,4799034732000000.0,9
a25185,2514888109679.6816,2514888109679.6816,7,0.0,0.0,0,0.0,0.0,0,2514888109679.6816,2514888109679.6816,7,924050870000.0,924050870000.0,10,2454539548061.286,2454539548061.286,22,0.0,0.0,0,0.0,0.0,0,2454539548061.286,2454539548061.286,22,8945264983202.688,8945264983202.688,22
a16358,89203654000000.0,89203654000000.0,6,31452803600000.0,31452803600000.0,2,0.0,0.0,0,149205441560000.0,149205441560000.0,10,84749090000000.0,84749090000000.0,10,3383976500000.0,3383976500000.0,5,39864217457633.35,39864217457633.35,20,0.0,0.0,0,43248193957633.35,43248193957633.35,25,91331815000000.0,91331815000000.0,25
a17902,22705457800000.0,22705457800000.0,1,0.0,0.0,0,0.0,0.0,0,22705457800000.0,22705457800000.0,1,23932967857397.555,23932967857397.555,5,86770000000.0,86770000000.0,1,0.0,0.0,0,0.0,0.0,0,86770000000.0,86770000000.0,1,23591807800000.0,23591807800000.0,2
a08590,0.0,0.0,0,0.0,0.0,0,609799868657.3241,609799868657.3241,8,609799868657.3241,609799868657.3241,8,360992787153.86835,360992787153.86835,9,0.0,0.0,0,0.0,0.0,0,166477796017.98135,166477796017.98135,6,166477796017.98135,166477796017.98135,6,501602046942.8267,501602046942.8267,8
a16080,0.0,0.0,0,5759880000000000.0,5759880000000000.0,10,0.0,0.0,0,5759880000000000.0,5759880000000000.0,10,197884425797018.0,197884425797018.0,12,552101772590501.06,552101772590501.06,6,230982334072140.0,230982334072140.0,2,0.0,0.0,0,783084106662641.0,783084106662641.0,8,79674833970000.0,79674833970000.0,9
a10449,0.0,0.0,0,1.2205179773771996e+18,1.2205179773771996e+18,10,0.0,0.0,0,1.2205179773771996e+18,1.2205179773771996e+18,10,141646941223625.0,141646941223625.0,13,2828176300000.0,2828176300000.0,4,577190900000.0,577190900000.0,1,0.0,0.0,0,3405367200000.0,3405367200000.0,5,139727892526250.0,139727892526250.0,8
a07491,11301350000000.0,11301350000000.0,5,0.0,0.0,0,0.0,0.0,0,11301350000000.0,11301350000000.0,5,20318630130000.0,20318630130000.0,9,2851290000000.0,2851290000000.0,15,0.0,0.0,0,0.0,0.0,0,2851290000000.0,2851290000000.0,15,70171853400000.0,70171853400000.0,17
a02370,103493800000000.0,103493800000000.0,12,62219720000000.0,62219720000000.0,8,0.0,0.0,0,165713520000000.0,165713520000000.0,20,466098552000000.0,466098552000000.0,21,6055303400000.0,6055303400000.0,5,0.0,0.0,0,0.0,0.0,0,6055303400000.0,6055303400000.0,5,87538180000000.0,87538180000000.0,9
a26163,19998740000000.0,19998740000000.0,1,0.0,0.0,0,0.0,0.0,0,19998740000000.0,19998740000000.0,1,13556988889359.23,13556988889359.23,2,9766243045689686.0,9766243045689686.0,6,0.0,0.0,0,0.0,0.0,0,9766243045689688.0,9766243045689688.0,6,85363164559520.56,85363164559520.56,7
a05896,44601827000000.0,44601827000000.0,3,15726401800000.0,15726401800000.0,1,0.0,0.0,0,74602720780000.0,74602720780000.0,5,75178260500000.0,75178260500000.0,5,3882042253366.106,3882042253366.106,4,328255800000.0,328255800000.0,1,0.0,0.0,0,4210298053366.106,4210298053366.106,5,36591430900000.0,36591430900000.0,9
a18917,23808286993429.1,23808286993429.1,20,275935253000000.0,275935253000000.0,5,0.0,0.0,0,299743539993429.1,299743539993429.1,25,5070609999997.9,5070609999997.9,25,0.0,0.0,0,43381640000000.0,43381640000000.0,7,0.0,0.0,0,157306040000000.0,157306040000000.0,10,1913900000000.0,1913900000000.0,11
a10781,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,91826520000000.0,91826520000000.0,6,680005088046906.0,680005088046906.0,15,11595639916000.0,11595639916000.0,1,0.0,0.0,0,702765417172799.0,702765417172799.0,18,315703653897777.0,315703653897777.0,18
a10296,0.0,0.0,4,1369000000000.0,1369000000000.0,2,0.0,0.0,0,1369000000000.0,1369000000000.0,6,8670519300000.0,8670519300000.0,9,490856209719018.25,490856209719018.25,7,24371779884663.16,24371779884663.16,2,0.0,0.0,0,515227989603681.4,515227989603681.4,9,98014301661360.58,98014301661360.58,12
a13129,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,196711691000.0,196711691000.0,9,13651504461660.389,13651504461660.389,25,0.0,0.0,0,0.0,0.0,0,13651504461660.389,13651504461660.389,25,0.0,0.0,25
a27901,0.0,0.0,0,537102430500000.0,537102430500000.0,10,0.0,0.0,0,890393930500000.0,890393930500000.0,25,1057419100000000.0,1057419100000000.0,25,900986840000000.0,900986840000000.0,15,0.0,0.0,0,0.0,0.0,0,1472444840000000.0,1472444840000000.0,25,837657500000000.0,837657500000000.0,25
a09665,414064836500000.0,414064836500000.0,25,0.0,0.0,0,0.0,0.0,0,414064836500000.0,414064836500000.0,25,151900466000000.0,151900466000000.0,25,2106054720953.2043,2106054720953.2043,2,171321390418368.25,171321390418368.25,2,0.0,0.0,0,174042272338925.0,174042272338925.0,5,148693094682688.78,148693094682688.78,9
a22739,40840000000.0,40840000000.0,4,10210000000.0,10210000000.0,1,0.0,0.0,0,51050000000.0,51050000000.0,5,20500000000.0,20500000000.0,6,21939200000.0,21939200000.0,2,4100000000.0,4100000000.0,1,0.0,0.0,0,26039200000.0,26039200000.0,3,30630000000.0,30630000000.0,3
a01645,165194999717.13,165194999717.13,5,0.0,0.0,0,0.0,0.0,0,165194999717.13,165194999717.13,5,884899998585.65,884899998585.65,9,635869419651.39,635869419651.39,9,0.0,0.0,0,0.0,0.0,0,635869419651.39,635869419651.39,9,25926749998845.0,25926749998845.0,11
a10787,9819981373.95747,9819981373.95747,2,37835802776.1234,37835802776.1234,2,0.0,0.0,0,50015579784150.08,50015579784150.08,5,5131959020000.0,5131959020000.0,9,4105567216000.0,4105567216000.0,4,0.0,0.0,0,0.0,0.0,0,21195128845235.785,21195128845235.785,20,1266778016869.7874,1266778016869.7874,21
a25847,2452013536000000.0,2452013536000000.0,10,0.0,0.0,0,74352675000000.0,74352675000000.0,15,2526366211000000.0,2526366211000000.0,25,220165860427651.9,220165860427651.9,25,4668132000000.0,4668132000000.0,2,0.0,0.0,0,0.0,0.0,0,606320252000000.0,606320252000000.0,10,103733419309737.52,103733419309737.52,13
a22840,0.0,0.0,0,2302990000000.0,2302990000000.0,8,0.0,0.0,0,2302990000000.0,2302990000000.0,8,5490060390427.063,5490060390427.063,10,0.0,0.0,0,8319130000000.0,8319130000000.0,4,0.0,0.0,0,8319130000000.0,8319130000000.0,4,27479650000000.0,27479650000000.0,7
a00014,252880000000.0,252880000000.0,4,202740000000.0,202740000000.0,2,0.0,0.0,0,695420000000.0,695420000000.0,10,1962526200000.0,1962526200000.0,13,283605320000.0,283605320000.0,8,371756920000.0,371756920000.0,4,0.0,0.0,0,933564480000.0,933564480000.0,20,3185490000000.0,3185490000000.0,20
a12845,174036000000.0,174036000000.0,2,0.0,0.0,0,0.0,0.0,0,174036000000.0,174036000000.0,2,165685264000.0,165685264000.0,5,165685264000.0,165685264000.0,2,0.0,0.0,0,0.0,0.0,0,165685264000.0,165685264000.0,2,174036000000.0,174036000000.0,2
a14704,3599763200000000.0,3599763200000000.0,4,6889244457400000.0,6889244457400000.0,6,0.0,0.0,0,1.04890076574e+16,1.04890076574e+16,10,155078959000000.0,155078959000000.0,13,95776790138799.9,95776790138799.9,2,0.0,0.0,0,0.0,0.0,0,268523514068342.7,268523514068342.7,5,40106950800000.0,40106950800000.0,9
a30444,85942670000000.0,85942670000000.0,10,0.0,0.0,0,0.0,0.0,0,85942670000000.0,85942670000000.0,10,236595866000000.0,236595866000000.0,13,1003157416300000.0,1003157416300000.0,12,68841000000000.14,68841000000000.14,2,0.0,0.0,0,1108184416300000.4,1108184416300000.4,15,54912450000000.35,54912450000000.35,16
a03264,89203654000000.0,89203654000000.0,6,31452803600000.0,31452803600000.0,2,0.0,0.0,0,149205441560000.0,149205441560000.0,10,1199356600500000.0,1199356600500000.0,13,152110592590501.0,152110592590501.0,5,1239137347317908.8,1239137347317908.8,6,0.0,0.0,0,1480530929908409.8,1480530929908409.8,12,734987857981950.0,734987857981950.0,14
a00824,0.0,0.0,0,0.0,0.0,0,324421293384087.56,324421293384087.56,2,716881485150006.8,716881485150006.8,10,406054596323293.6,406054596323293.6,13,0.0,0.0,0,422936152000000.0,422936152000000.0,5,2250293733102863.2,2250293733102863.2,17,2673229885102863.0,2673229885102863.0,22,1026744405784087.6,1026744405784087.6,22
a31227,996850000000.0,996850000000.0,1,0.0,0.0,0,0.0,0.0,0,996850000000.0,996850000000.0,1,51080853366934.8,51080853366934.8,5,51423033416934.8,51423033416934.8,4,0.0,0.0,0,0.0,0.0,0,51423033416934.8,51423033416934.8,4,14880760000000.0,14880760000000.0,6
a14517,0.0,0.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,1306258240000.0,1306258240000.0,8,4993937720000.0,4993937720000.0,15,0.0,0.0,0,0.0,0.0,0,9982525686000.0,9982525686000.0,16,8391025598774.439,8391025598774.439,10
a24041,935400000000.0,935400000000.0,6,0.0,0.0,0,0.0,0.0,0,935400000000.0,935400000000.0,6,323782743600000.0,323782743600000.0,8,114227645800000.0,114227645800000.0,9,63818792100000.0,63818792100000.0,11,0.0,0.0,0,178046437900000.0,178046437900000.0,20,184150803293876.0,184150803293876.0,20
a04178,0.0,0.0,0,8314973100000.0,8314973100000.0,2,0.0,0.0,0,8314973100000.0,8314973100000.0,2,3323300000000.0,3323300000000.0,5,508728843380000.0,508728843380000.0,17,53101341940000.0,53101341940000.0,4,0.0,0.0,0,649180994230000.0,649180994230000.0,25,54633000000000.0,54633000000000.0,25
a26842,2452013536000000.0,2452013536000000.0,10,0.0,0.0,0,74352675000000.0,74352675000000.0,15,2526366211000000.0,2526366211000000.0,25,1799963330000000.0,1799963330000000.0,25,900986840000000.0,900986840000000.0,15,0.0,0.0,0,0.0,0.0,0,1472444840000000.0,1472444840000000.0,25,1800345000000000.0,1800345000000000.0,25
a01484,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,3725000161.28,3725000161.28,4,770811741475.6823,770811741475.6823,8,6157424726853.496,6157424726853.496,5,0.0,0.0,0,6928236468329.179,6928236468329.179,13,1146217788155.682,1146217788155.682,15
a17282,203278558999174.97,203278558999174.97,5,0.0,0.0,0,0.0,0.0,0,203278558999174.97,203278558999174.97,5,251953776090000.0,251953776090000.0,9,92985278999642.78,92985278999642.78,3,0.0,0.0,0,0.0,0.0,0,92985278999642.78,92985278999642.78,3,290170116998913.6,290170116998913.6,5
a00429,11329254000000.0,11329254000000.0,10,0.0,0.0,0,0.0,0.0,0,11329254000000.0,11329254000000.0,10,8139612500000.0,8139612500000.0,13,3579550875479.3896,3579550875479.3896,5,1673627040000.63,1673627040000.63,3,0.0,0.0,0,26369633235480.02,26369633235480.02,11,15688226700000.0,15688226700000.0,12
a19543,798530000000.0,798530000000.0,1,0.0,0.0,0,0.0,0.0,0,798530000000.0,798530000000.0,1,4987215000000.0,4987215000000.0,5,1957729347160000.0,1957729347160000.0,7,30233760400000.0,30233760400000.0,1,0.0,0.0,0,2017626531480000.0,2017626531480000.0,10,49282000000000.0,49282000000000.0,10
a31449,66000426000000.0,66000426000000.0,2,3624892000000.0,3624892000000.0,2,0.0,0.0,0,94894278000000.0,94894278000000.0,5,278437840000.0,278437840000.0,8,41772400000.0,41772400000.0,2,39863920000.0,39863920000.0,4,0.0,0.0,0,81636320000.0,81636320000.0,6,209040000000.0,209040000000.0,6
a08819,3701103518832.8,3701103518832.8,14,43649000000.0,43649000000.0,2,0.0,0.0,0,3744752518832.8,3744752518832.8,16,3186881640000.0,3186881640000.0,16,9065183520000.0,9065183520000.0,18,69805902000000.0,69805902000000.0,3,0.0,0.0,0,78871085520000.0,78871085520000.0,21,392008560000.0,392008560000.0,20
a29343,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,690149643500000.0,690149643500000.0,25,63442150000000.0,63442150000000.0,3,1637300000000.0,1637300000000.0,1,0.0,0.0,0,65818207000000.0,65818207000000.0,5,89925720000000.0,89925720000000.0,9
a13134,168880439501.61,168880439501.61,2,0.0,0.0,0,0.0,0.0,0,168880439501.61,168880439501.61,2,181309999693.61,181309999693.61,5,181309999693.61,181309999693.61,2,0.0,0.0,0,0.0,0.0,0,181309999693.61,181309999693.61,2,1335280438888.83,1335280438888.83,5
a31020,0.0,0.0,0,1.49999916e+17,1.49999916e+17,25,0.0,0.0,0,1.49999916e+17,1.49999916e+17,25,2264705910500000.0,2264705910500000.0,25,317210750000000.0,317210750000000.0,15,8186500000000.0,8186500000000.0,5,0.0,0.0,0,329091035000000.0,329091035000000.0,25,2264957911000000.0,2264957911000000.0,25
a10136,3868892635952.3,3868892635952.3,1,0.0,0.0,0,0.0,0.0,0,3868892635952.3,3868892635952.3,1,64119784300000.0,64119784300000.0,1,0.0,0.0,0,4777823295391.368,4777823295391.368,3,0.0,0.0,0,5419949495791.724,5419949495791.724,5,320581121500000.0,320581121500000.0,5
a25456,51200000000.0,51200000000.0,2,0.0,0.0,3,0.0,0.0,0,51200000000.0,51200000000.0,5,161550000000.0,161550000000.0,8,64620000000.0,64620000000.0,2,0.0,0.0,0,0.0,0.0,0,64620000000.0,64620000000.0,2,51200000000.0,51200000000.0,2
a18609,3535300000000.0,3535300000000.0,3,0.0,0.0,0,0.0,0.0,0,3535300000000.0,3535300000000.0,3,866982750000.0,866982750000.0,7,2046192750000.0,2046192750000.0,6,0.0,0.0,0,0.0,0.0,0,2046192750000.0,2046192750000.0,6,7070600000000.0,7070600000000.0,6
a01377,0.0,0.0,0,191490458000000.0,191490458000000.0,2,0.0,0.0,0,191490458000000.0,191490458000000.0,2,289825954734393.56,289825954734393.56,5,2.65456557395149e+16,2.65456557395149e+16,3,0.0,0.0,0,0.0,0.0,0,2.65456557395149e+16,2.65456557395149e+16,5,140591008561468.7,140591008561468.7,5
a02257,0.0,0.0,0,0.0,0.0,0,320950000000.0,320950000000.0,1,4655800000000.0,4655800000000.0,6,4667494192892.231,4667494192892.231,9,0.0,0.0,0,0.0,0.0,0,655690000000.0,655690000000.0,1,655690000000.0,655690000000.0,1,653459632400000.0,653459632400000.0,5
a23403,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,1373635380570700.8,1373635380570700.8,25,7520135219227.401,7520135219227.401,1,1826041354059846.5,1826041354059846.5,4,0.0,0.0,0,1833561489279074.0,1833561489279074.0,5,340318654015606.56,340318654015606.56,9
a08286,1215800000000.0,1215800000000.0,5,0.0,0.0,0,0.0,0.0,0,1215800000000.0,1215800000000.0,5,71440130644280.0,71440130644280.0,9,123148832187624.0,123148832187624.0,12,46382559664000.0,46382559664000.0,4,0.0,0.0,0,214190148691196.0,214190148691196.0,20,9511541587443.72,9511541587443.72,21
a04235,0.0,0.0,0,6.102589886885998e+17,6.102589886885998e+17,5,0.0,0.0,0,6.102589886885998e+17,6.102589886885998e+17,5,101474691513055.16,101474691513055.16,9,0.0,0.0,0,19445039900000.0,19445039900000.0,5,0.0,0.0,0,19445039900000.0,19445039900000.0,5,103301229367900.0,103301229367900.0,8
a11991,331750000000.0,331750000000.0,1,0.0,0.0,0,0.0,0.0,0,331750000000.0,331750000000.0,1,275954490000.0,275954490000.0,2,8750000000.0,8750000000.0,1,0.0,0.0,0,0.0,0.0,0,8750000000.0,8750000000.0,1,331750000000.0,331750000000.0,1
